id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1429092508970242055,1426130963994660864,2021-08-21 17:46:20 Turkey Standard Time,2021-08-21,17:46:20,+0300,1357132990208495616,mechule00,mechule,,@Hulya35413301 @__mavis____ @sedefqz @aynuralmin @Maviyizzz @wenge_way @dnzgzmsgny @asunel1 @Filiz4482 @Salih0106 @sulunn_ @SadeceEYTZuhal @maviyimbenbu @atikekazan @___AYAZ65 @siyahdifferent @esma805923901 @Esmayimben_ @direncinadi @cawbellaaaa @Asiruh_1903__ @ORH190323 @Nil_ya_Zey @Esma567794321 @bocugumm____ @TazmanyaBoy @barkin070707 @Arjinnn10 @Bawer_Serhed @JiyaneSeher @Barerca58554274 @01_kebapci @kablinyo @martineden34342 @Mahirin_BIYIGI @GvenTemmr @kemalist_banu @Atam_1920 @burcugunden @tuncgnlkrmz @Yasamak__ @the_bulent06 @_demirtaserdinc @yldzaysen_ @barbarostrker2 @guzelyurekli_ @Deniz__Eylul87 @HulyaPo43067803 Istanbul da bulunduğu na dair bir yazı okudum haber kanalında,tr,[],[],[],0,0,0,[],[],https://twitter.com/mechule00/status/1429092508970242055,False,,0,,,,,,,,"[{'screen_name': 'Hulya35413301', 'name': 'Hülya👩\u200d🏫 Cumhuriyet Kadını 📚📚', 'id': '1240646497844240384'}, {'screen_name': '__mavis____', 'name': 'ser@p ✌🦋', 'id': '1315307130187116549'}, {'screen_name': 'sedefqz', 'name': ""'pışoo🐾 #İstanbulSözleşmesiYaşatır"", 'id': '1412731147151347716'}, {'screen_name': 'aynuralmin', 'name': 'Aynur', 'id': '1260632134206840839'}, {'screen_name': 'Maviyizzz', 'name': 'Eda🎶', 'id': '1414162530033930240'}, {'screen_name': 'wenge_way', 'name': 'Ali DERSİM ⭐', 'id': '2400811797'}, {'screen_name': 'dnzgzmsgny', 'name': 'DΣПIZ ☭ DΣVЯIM', 'id': '1394193173392527362'}, {'screen_name': 'asunel1', 'name': 'asunel', 'id': '985267968'}, {'screen_name': 'Filiz4482', 'name': 'Filiz', 'id': '1245707278671642624'}, {'screen_name': 'Salih0106', 'name': 'salih', 'id': '554413559'}, {'screen_name': 'sulunn_', 'name': 'Sülün 🤞', 'id': '1377629891621949444'}, {'screen_name': 'SadeceEYTZuhal', 'name': 'Eyt Zuhal', 'id': '1194563454755123200'}, {'screen_name': 'maviyimbenbu', 'name': 'Okyanus 🌊💦💙', 'id': '288806287'}, {'screen_name': 'atikekazan', 'name': 'atik', 'id': '801475770396839936'}, {'screen_name': '___AYAZ65', 'name': '𝓜𝓪𝓡𝓪𝔃 𝓐𝓛𝓲', 'id': '1388176945561620483'}, {'screen_name': 'siyahdifferent', 'name': 'Siyahh...', 'id': '991655682540744704'}, {'screen_name': 'esma805923901', 'name': 'Esma 🕊', 'id': '1414708264110067714'}, {'screen_name': 'Esmayimben_', 'name': 'Esma', 'id': '1421627825711460357'}, {'screen_name': 'direncinadi', 'name': '🌸kiraz çiçeği🌸', 'id': '1413871007752929283'}, {'screen_name': 'cawbellaaaa', 'name': 'Çâw Bêlla💙', 'id': '1294317411508932608'}, {'screen_name': 'Asiruh_1903__', 'name': '🄾🅂🄼🄰🄽 🦅🤍🖤 Şampiyon', 'id': '340194249'}, {'screen_name': 'ORH190323', 'name': 'ORH1903', 'id': '1279859160646070272'}, {'screen_name': 'Nil_ya_Zey', 'name': '🌹süm', 'id': '1125650307910914048'}, {'screen_name': 'Esma567794321', 'name': 'Esma 🕊', 'id': '1424082151692177408'}, {'screen_name': 'bocugumm____', 'name': 'zuhal', 'id': '776194891'}, {'screen_name': 'TazmanyaBoy', 'name': 'Tazmanya Canavarı', 'id': '911695708939579393'}, {'screen_name': 'barkin070707', 'name': 'Filiz❣Barkın', 'id': '2366219820'}, {'screen_name': 'Arjinnn10', 'name': 'Arjinnn', 'id': '1382301184933912585'}, {'screen_name': 'Bawer_Serhed', 'name': 'Bawer Serhed49', 'id': '1375539289837174787'}, {'screen_name': 'JiyaneSeher', 'name': 'Jiyanê', 'id': '1395394033321750535'}, {'screen_name': 'Barerca58554274', 'name': 'Barış ercan', 'id': '1408737072123363331'}, {'screen_name': '01_kebapci', 'name': '🦅iillkkeerr🦅', 'id': '435011358'}, {'screen_name': 'kablinyo', 'name': 'kablinyo', 'id': '4418943868'}, {'screen_name': 'martineden34342', 'name': 'Mert Kayalar', 'id': '1372471502252150788'}, {'screen_name': 'Mahirin_BIYIGI', 'name': 'PROMETHEUS', 'id': '2444227434'}, {'screen_name': 'GvenTemmr', 'name': 'GÜVEN TEMREN🕊', 'id': '515216061'}, {'screen_name': 'kemalist_banu', 'name': 'B🅰️NU 🦅', 'id': '1126080755027857409'}, {'screen_name': 'Atam_1920', 'name': 'TC Şükran Güner 🇹🇷', 'id': '1271527081554427904'}, {'screen_name': 'burcugunden', 'name': 'Burcu', 'id': '3046091502'}, {'screen_name': 'tuncgnlkrmz', 'name': 'Tunçgnlkrmz', 'id': '1237283677685583874'}, {'screen_name': 'Yasamak__', 'name': 'FREYJA 👑', 'id': '1272918715215097856'}, {'screen_name': 'the_bulent06', 'name': 'Bülent MKA', 'id': '1331120253338849284'}, {'screen_name': 'yldzaysen_', 'name': 'yldz ayşen', 'id': '835894839472435200'}, {'screen_name': 'barbarostrker2', 'name': 'Ho Amca ☭', 'id': '821532470'}, {'screen_name': 'guzelyurekli_', 'name': 'Muzeyyen', 'id': '811605974763110400'}, {'screen_name': 'Deniz__Eylul87', 'name': 'sosyalist hatun', 'id': '431500119'}, {'screen_name': 'HulyaPo43067803', 'name': 'Hulya Polat', 'id': '1387711956849766400'}]",,,,
1429092350727426048,1429092350727426048,2021-08-21 17:45:42 Turkey Standard Time,2021-08-21,17:45:42,+0300,293580185,betigulceylan,bettie🐞🐰☮🕊,,Azili irkci fasist kafatasci kendine kemalist ulusalci ataturkcu diyen guruh gene toplanmis basi da bu manyak kadin cekiyor hani evli mutlu cocuklu ahah @craftmandalas👇#turkiye  https://t.co/vlJF3R14Pd,tr,"[{'screen_name': 'craftmandalas', 'name': 'bfroze-zeytroni', 'id': '856302419407503360'}]",[],"['https://pbs.twimg.com/media/E9Un51QWUAE1LN0.jpg', 'https://pbs.twimg.com/media/E9Un61ZXMAExrRe.jpg']",0,0,0,['turkiye'],[],https://twitter.com/BetigulCeylan/status/1429092350727426048,False,,1,https://pbs.twimg.com/media/E9Un51QWUAE1LN0.jpg,,,,,,,[],,,,
1429092165213474819,1428682851206193155,2021-08-21 17:44:58 Turkey Standard Time,2021-08-21,17:44:58,+0300,1155883364630585352,harun80784882,harun,,"@Multeci1i @ArvasiSacit “Çoluk çocuk demeden intikam alacağız, Atatürk de böyle yapardı, haritadan silerdi” diyen alçak ve hala onu kahraman olarak görenler Akpli mi kemalist mi?",tr,[],[],[],0,0,0,[],[],https://twitter.com/harun80784882/status/1429092165213474819,False,,0,,,,,,,,"[{'screen_name': 'Multeci1i', 'name': 'Mülteci Biri', 'id': '1096014635331928064'}, {'screen_name': 'ArvasiSacit', 'name': 'sacit arvasi', 'id': '1103118590927138820'}]",,,,
1429091923097161735,1428868172787159044,2021-08-21 17:44:00 Turkey Standard Time,2021-08-21,17:44:00,+0300,1399741124525297665,medyata16756022,"Sade bir Atatürkçü, Kemalist değil",,@EGurbas_TR03 @Serpico71651913 adalet herkes için,tr,[],[],[],0,0,0,[],[],https://twitter.com/medyata16756022/status/1429091923097161735,False,,0,,,,,,,,"[{'screen_name': 'EGurbas_TR03', 'name': 'Yarbay Ethem Gürbas', 'id': '1022425826896343040'}, {'screen_name': 'Serpico71651913', 'name': 'Serpico', 'id': '1421421604341485568'}]",,,,
1429091787608580098,1429091787608580098,2021-08-21 17:43:28 Turkey Standard Time,2021-08-21,17:43:28,+0300,850943588024365056,orthodoxrattt,Al Dosto,,"Şunu yıllardır tekrarlıyorum. Temel olarak Taliban’ı savundukları argümanların tamamıyla İhvan, modernist, Şii ve hatta kemalist müslümanları dahi savunabilirsiniz.",tr,[],[],[],0,0,2,[],[],https://twitter.com/orthodoxrattt/status/1429091787608580098,False,https://twitter.com/orthodoxrattt/status/1419015256383295495,0,,,,,,,,[],,,,
1429091537909080075,1429080682513457155,2021-08-21 17:42:28 Turkey Standard Time,2021-08-21,17:42:28,+0300,1084548683042037765,berrinliya,liya.berrin,,"@ozgunemrek @elcinarabaci Has tir işiniz gücünüz nefret pompalamak daha kaç insan ölmeli, Kemalist ontolojik olarak ırkçı ve ayrımcıdır.",tr,[],[],[],0,0,0,[],[],https://twitter.com/BerrinLiya/status/1429091537909080075,False,,0,,,,,,,,"[{'screen_name': 'ozgunemrek', 'name': 'Özgün Emre Koç', 'id': '1499315438'}, {'screen_name': 'elcinarabaci', 'name': 'Adrenalin Arsızı', 'id': '1507789706'}]",,,,
1429091527708626944,1429035105402687492,2021-08-21 17:42:26 Turkey Standard Time,2021-08-21,17:42:26,+0300,1422170632654032901,aylin91180567,Aylin,,@celal2023 Ben de müslüman bir insanim ama zerre kindar degilim. Bir kemalist kadin basortumu parcalamak istedi o kadinla konusmam ama kotulugunu de istemem.,tr,[],[],[],0,0,0,[],[],https://twitter.com/Aylin91180567/status/1429091527708626944,False,,0,,,,,,,,"[{'screen_name': 'celal2023', 'name': 'TCelal', 'id': '249207949'}]",,,,
1429091459991474191,1429091459991474191,2021-08-21 17:42:09 Turkey Standard Time,2021-08-21,17:42:09,+0300,1352368306527862784,kadirdei1,Kadirdei (Bülent Kemalist),,Biz bunlara inanıyoruz da Kemal bey bunlara da bir tezgah yapmaz inşallah. Muharrem İnce örneği ortada.  https://t.co/xzcMvjO2QU,tr,[],[],['https://pbs.twimg.com/media/E9UnGuHXEAcJVIP.jpg'],0,0,0,[],[],https://twitter.com/Kadirdei1/status/1429091459991474191,False,,1,https://pbs.twimg.com/media/E9UnGuHXEAcJVIP.jpg,,,,,,,[],,,,
1429091419524845574,1429089335136202757,2021-08-21 17:42:00 Turkey Standard Time,2021-08-21,17:42:00,+0300,1402376382450110466,aliisvip,ALİİSVİP KJY,,@iamTRESORR sonra amerikada kemalist darbe yaparız,tr,[],[],[],1,0,1,[],[],https://twitter.com/aliisvip/status/1429091419524845574,False,,0,,,,,,,,"[{'screen_name': 'iamTRESORR', 'name': 'Trésσr⁷', 'id': '1344883793774211072'}]",,,,
1429091359177199626,1429083244952276998,2021-08-21 17:41:45 Turkey Standard Time,2021-08-21,17:41:45,+0300,1399741124525297665,medyata16756022,"Sade bir Atatürkçü, Kemalist değil",,"@Serpico71651913 @KronosHaber @ademkaracoban Eğer Retö seçimi kaybettiği halde gitmez ise TSK içerisindeki sağlam kadro devreye girecek.   Bunu sanırım MİT dahil herkes biliyor.   Seçimlerde hile yapmaya kalkışacakları kesin, burda uluslararası bir hakem dahi gerekebilir.",tr,[],[],[],0,1,0,[],[],https://twitter.com/medyata16756022/status/1429091359177199626,False,,0,,,,,,,,"[{'screen_name': 'Serpico71651913', 'name': 'Serpico', 'id': '1421421604341485568'}, {'screen_name': 'KronosHaber', 'name': 'Kronos', 'id': '228663912'}, {'screen_name': 'ademkaracoban', 'name': 'Adem Karacoban', 'id': '3296301567'}]",,,,
