id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1429073089271373839,1428815260417413125,2021-08-21 16:29:10 Turkey Standard Time,2021-08-21,16:29:10,+0300,857657048,mergkdemir5,ömer gökdemir,,@Abdullahaksu058 Iskiden aciklama geldi 16 aritma tesisi lazimmis  chpli ibb lagim suyu iciriyo demek afiyet olsun eko ya oy verenler her sey cok guzel oluyomu,tr,[],[],[],0,0,0,[],[],https://twitter.com/mergkdemir5/status/1429073089271373839,False,,0,,,,,,,,"[{'screen_name': 'Abdullahaksu058', 'name': 'Abdullah Aksu', 'id': '780059474862170113'}]",,,,
1429073059516932098,1428737914637365252,2021-08-21 16:29:02 Turkey Standard Time,2021-08-21,16:29:02,+0300,1133539709463007232,gallipoliwine,Hope,,@gameloftturkiye @Miraysetrkr @OguzhanUgur Aq salağı chpli değilim ama sen düpediz AKPlisin. Fetö olayına girmiyorum bile. Gitmiş fetöcü Melih Gökçek'i rtlemiş ahahhh,tr,[],[],[],0,0,0,[],[],https://twitter.com/gallipoliwine/status/1429073059516932098,False,,0,,,,,,,,"[{'screen_name': 'gameloftturkiye', 'name': 'ersin', 'id': '1408344583'}, {'screen_name': 'Miraysetrkr', 'name': 'Miray', 'id': '1408721250810277892'}, {'screen_name': 'OguzhanUgur', 'name': 'Oğuzhan Uğur', 'id': '104306851'}]",,,,
1429073028986646530,1429073028986646530,2021-08-21 16:28:55 Turkey Standard Time,2021-08-21,16:28:55,+0300,1227540386874298374,say_elfuda,Elfuda Say 🇹🇷,,İBB’nin bozulan otobüslerinin bakım ve onarım ihalesi İmamoğlu’nun arkadaşı CHPli vekil Özgür Karabat’ın mali müşaviri olduğu Ulaşım İç ve Dış Ticaret AŞ’ye 1 milyar 233 milyon 664 bin 941 TL’ye verilmiş Araçlarda yan sanayi ürün kullanılmış Daha çok ittirirsiniz #İBBdeKirliİhale  https://t.co/0BxehJ1ZeM,tr,[],[],"['https://pbs.twimg.com/media/E9UWVRvXsAgd_xA.jpg', 'https://pbs.twimg.com/media/E9UWViKXMAcdP51.jpg', 'https://pbs.twimg.com/media/E9UWVw5WEAQ5eQj.jpg', 'https://pbs.twimg.com/media/E9UWWIJWQAkBrPG.jpg']",0,2,6,['i̇bbdekirlii̇hale'],[],https://twitter.com/say_elfuda/status/1429073028986646530,False,,1,https://pbs.twimg.com/media/E9UWVRvXsAgd_xA.jpg,,,,,,,[],,,,
1429071553849962506,1429067126057410568,2021-08-21 16:23:03 Turkey Standard Time,2021-08-21,16:23:03,+0300,1428660296080674819,melikeg20488696,Melike Güzel,,@MentalIcokuntu @06mustakbulut @TaKendisiyimBen chpli trollerin mustafa Kemal tüccarlığı ile oy almasına ne diyorsun ve oguzhan ugur gibilerinin chpnin köpeği olmasına,tr,[],[],[],0,0,2,[],[],https://twitter.com/MelikeG20488696/status/1429071553849962506,False,,0,,,,,,,,"[{'screen_name': 'MentalIcokuntu', 'name': '.', 'id': '1393503358615539719'}, {'screen_name': '06mustakbulut', 'name': 'Mustafa Akbulut', 'id': '1417747268'}, {'screen_name': 'TaKendisiyimBen', 'name': 'ERLIK', 'id': '1098233728810262528'}]",,,,
1429071158016610312,1429064067587747844,2021-08-21 16:21:29 Turkey Standard Time,2021-08-21,16:21:29,+0300,940358967225614336,jaccuse98,Zeki 🇨🇺 🇨🇺,,@eren_aksoyoglu Kuduranlar  da chpli değil . Hani üyesi- seçmeni olmadığı partinin gençlik kollarına neyi paylaşıp paylaşmayacağını söyleme hakkını kendilerinde görüp şu hadsizliği pişkin pişkin yapmaları da taşıdıkları özgüveni gösteriyor,tr,[],[],[],0,0,0,[],[],https://twitter.com/jaccuse98/status/1429071158016610312,False,,0,,,,,,,,"[{'screen_name': 'eren_aksoyoglu', 'name': 'Eren Aksoyoğlu', 'id': '1009491865446559744'}]",,,,
1429071156976537609,1427266065936097285,2021-08-21 16:21:29 Turkey Standard Time,2021-08-21,16:21:29,+0300,1428660296080674819,melikeg20488696,Melike Güzel,,@OsmnD_7 @diplibey @destanflow @profbetonovic @yyavanduygular gel bana anlat bakalım neymiş islamiyetin hükümleri  :) burda chpli trollerden islami bulamazsiniz İslam düşmanı birinden İslamiyeti değil emeviligi öğrenirsiniz ancak,tr,[],[],[],1,0,0,[],[],https://twitter.com/MelikeG20488696/status/1429071156976537609,False,,0,,,,,,,,"[{'screen_name': 'OsmnD_7', 'name': 'Osmann', 'id': '1308888807715098630'}, {'screen_name': 'diplibey', 'name': 'toprak', 'id': '2617910840'}, {'screen_name': 'destanflow', 'name': 'Destan', 'id': '871938858'}, {'screen_name': 'profbetonovic', 'name': 'Kazım Betonovic', 'id': '1398338945142886406'}, {'screen_name': 'yyavanduygular', 'name': 'f', 'id': '1116964330543644672'}]",,,,
1429070940256841730,1429046760148713481,2021-08-21 16:20:37 Turkey Standard Time,2021-08-21,16:20:37,+0300,1150763533380071432,kockanl,🇹🇷Ertuğrul Koçkanlı🇹🇷,,@eurodolar1980x Bunnar hep fotoşop 🥴                          Bir chpli   😁,tr,[],[],[],0,0,0,[],[],https://twitter.com/kockanl/status/1429070940256841730,False,,0,,,,,,,,"[{'screen_name': 'eurodolar1980x', 'name': 'Deniz', 'id': '4229160740'}]",,,,
1429070926323269632,1429057726039068675,2021-08-21 16:20:34 Turkey Standard Time,2021-08-21,16:20:34,+0300,1356586581822476293,hacicavcav00,oyun bitince şah da piyon da aynı kutuya konur,,"@pusholder Bu chpli belediyeler ne iş yapar kardeşim 😤  bir daha chpye oy verirsem eğer , zaten hiç vermedin de yine de söylemek istedim 🤪",tr,[],[],[],0,0,0,[],[],https://twitter.com/Hacicavcav00/status/1429070926323269632,False,,0,,,,,,,,"[{'screen_name': 'pusholder', 'name': 'Pusholder', 'id': '1212685850095452160'}]",,,,
1429070401028694017,1429068043494297608,2021-08-21 16:18:29 Turkey Standard Time,2021-08-21,16:18:29,+0300,1405205467748515848,nzmttnbzkrt,Metin Kurt,,@ahmetyldzresmi 🤣 🤣 🤣 Yavaş yap bi tarafını kırarsın. Ulan itfaiye kime bağlı ve itfaiyenin görevi nedir biliyor musun!!! Bu kadar mı kafayı yediniz. Ayrıca bütün yangınlar neden chpli belediyelerin sorumluluk alanlarında çıkıyor??? Kime rant sağlanacak acaba 🤔 🤔 🤔,tr,[],[],[],1,0,5,[],[],https://twitter.com/Nzmttnbzkrt/status/1429070401028694017,False,,0,,,,,,,,"[{'screen_name': 'ahmetyldzresmi', 'name': 'Ahmet Yıldız', 'id': '979450163310813185'}]",,,,
1429069874228301825,1428840242929446920,2021-08-21 16:16:23 Turkey Standard Time,2021-08-21,16:16:23,+0300,1392895755971665922,hakikatesad,HakikateSadık,,@esbuyukpamukcu @fikretbircan @CirculumIO Chpli orda olduğu için yağmur yağmadı Hasan  Sht k.s H. A. Abiye Biraz hatırat dinleyin,tr,[],[],[],0,0,0,[],[],https://twitter.com/hakikatesad/status/1429069874228301825,False,,0,,,,,,,,"[{'screen_name': 'esbuyukpamukcu', 'name': 'Eyyup S Buyukpamukcu', 'id': '264866715'}, {'screen_name': 'fikretbircan', 'name': 'Fikret Bircan', 'id': '79164927'}, {'screen_name': 'CirculumIO', 'name': 'Circulum.io', 'id': '1285564860173111297'}]",,,,
1429069078329798664,1429068167280726020,2021-08-21 16:13:13 Turkey Standard Time,2021-08-21,16:13:13,+0300,1428660296080674819,melikeg20488696,Melike Güzel,,laik zihniyet chpli yobaz zihniyet gördüğünüz gibi budur bunlar sadece twiterda ufak bir arama sonucuna çıkanlar  din ve İslam sözü geçen her yerde chp'li yobaz zihniyete ait bu yorumlar vardır toplumda başı açık kadınların yanında bir temizlikçi ve hademe olursunuz bu zihniyetle,tr,[],[],[],0,0,0,[],[],https://twitter.com/MelikeG20488696/status/1429069078329798664,False,,0,,,,,,,,[],,,,
1429068684119715842,1429068684119715842,2021-08-21 16:11:39 Turkey Standard Time,2021-08-21,16:11:39,+0300,1213427440745205760,byzek10,EGELIM_2045,,Chpli buyuksehir beledileyeler  sayesinde halk  belediyeciliginin ne oldugu ogrendi   #HalkBiliyor,tr,[],[],[],0,0,0,['halkbiliyor'],[],https://twitter.com/ByZek10/status/1429068684119715842,False,,0,,,,,,,,[],,,,
1429068606835499015,1429067719274647553,2021-08-21 16:11:21 Turkey Standard Time,2021-08-21,16:11:21,+0300,1141833365693325314,neewbazar,kamu yönetemeyen,,"@oncesonrasi @HerGunBirDozz Aydın Chpli bir başkan tarafından yönetiliyor. Parti ne olursa olsun, zihniyet önemli.",tr,[],[],[],1,0,12,[],[],https://twitter.com/neewbazar/status/1429068606835499015,False,,0,,,,,,,,"[{'screen_name': 'oncesonrasi', 'name': 'öncesi ve sonrasi', 'id': '1383896545108529153'}, {'screen_name': 'HerGunBirDozz', 'name': 'Her Gün Bir Doz', 'id': '1160986931343310851'}]",,,,
1429068167280726020,1429068167280726020,2021-08-21 16:09:36 Turkey Standard Time,2021-08-21,16:09:36,+0300,1428660296080674819,melikeg20488696,Melike Güzel,,@mervehilal_dp  @Dilaraakbss  @glcanar10 @sevencanbeyza @zennubeu Bas örtülü kadinlar laik chpli yobaz zihniyete karşı savasmali ve dik durmalıdır eğer İslam ve Müslüman düşmanı yobaz chp zihniyetine karşıydı durmazsanız sadece assagilanır ve başı açık kadınların kölesi olursunuz  https://t.co/WPBEO7voZB,tr,"[{'screen_name': 'dilaraakbss', 'name': 'dilara', 'id': '1344007379017461761'}, {'screen_name': 'glcanar10', 'name': 'tenha gezen evliya', 'id': '1258034248919011334'}, {'screen_name': 'sevencanbeyza', 'name': 'beyza sevencan', 'id': '742020840552828928'}, {'screen_name': 'zennubeu', 'name': 'zennube usta', 'id': '1330827239433367552'}]",[],"['https://pbs.twimg.com/media/E9UR6lBXIAYz8Td.jpg', 'https://pbs.twimg.com/media/E9UR60pXsAoPpp7.jpg', 'https://pbs.twimg.com/media/E9UR7JuWYAcA_Bi.jpg']",1,0,1,[],[],https://twitter.com/MelikeG20488696/status/1429068167280726020,False,,1,https://pbs.twimg.com/media/E9UR6lBXIAYz8Td.jpg,,,,,,,[],,,,
1429067901999460356,1429067901999460356,2021-08-21 16:08:33 Turkey Standard Time,2021-08-21,16:08:33,+0300,940358967225614336,jaccuse98,Zeki 🇨🇺 🇨🇺,,Nasıl kudurmuşlar gönderinin altında bir bakın. İşin garibi rahatsız olanların hiçbiri chpli değil . Üyesi- seçmeni olmadıkları partinin gençlik kollarına şunu paylaş bunu paylaşma diye akıl verecek kadar hadsiz olmaları üzücü,tr,[],[],[],0,0,0,[],[],https://twitter.com/jaccuse98/status/1429067901999460356,False,https://twitter.com/chpgenclikgm/status/1314523089796042757,0,,,,,,,,[],,,,
1429066923879370765,1429066923879370765,2021-08-21 16:04:40 Turkey Standard Time,2021-08-21,16:04:40,+0300,825860331826249728,mehtapyldzrlr,mehtap,,Yaşlılığım bakır kızıl chpli kadın saç modeli elinde bordo oje ve ince sigarası kahvesini yudumlardan gözünde zinciri boncuklu yakın gözlüğü ile millete laf sokmalı menşın atıyor,tr,[],[],[],0,0,1,[],[],https://twitter.com/mehtapyldzrlr/status/1429066923879370765,False,,0,,,,,,,,[],,,,
