id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1280289399973056513,1280188476818960384,2020-07-07 02:55:54 Turkey Standard Time,2020-07-07,02:55:54,+0300,1489423603,zekipinar,Zeki Pınar 🇹🇷,,@faikoztrak Allah sizlere oy verenlere akıl fikir versin...,tr,[],[],[],0,0,1,[],[],https://twitter.com/zekipinar/status/1280289399973056513,False,,0,,,,,,,,"[{'screen_name': 'faikoztrak', 'name': 'Faik Öztrak', 'id': '459124953'}]",,,,
1280266084717867011,1280188476818960384,2020-07-07 01:23:15 Turkey Standard Time,2020-07-07,01:23:15,+0300,1009041314602717184,bebebabsha,Bebebabsha 🇹🇷,,@faikoztrak Ay faik artık nerede trak orda bırak  çok sıktınız kokuştunuz,tr,[],[],[],0,0,0,[],[],https://twitter.com/bebebabsha/status/1280266084717867011,False,,0,,,,,,,,"[{'screen_name': 'faikoztrak', 'name': 'Faik Öztrak', 'id': '459124953'}]",,,,
1280253400748261379,1280203021474029572,2020-07-07 00:32:51 Turkey Standard Time,2020-07-07,00:32:51,+0300,149928252,kskemre79,JOY,,@faikoztrak KENDI SALLADIGINA KENDIN YORUM YAPIP BIR DE SORU SORUYORSUN...,tr,[],[],[],0,0,0,[],[],https://twitter.com/kskemre79/status/1280253400748261379,False,,0,,,,,,,,"[{'screen_name': 'faikoztrak', 'name': 'Faik Öztrak', 'id': '459124953'}]",,,,
1280246421090942976,1280188476818960384,2020-07-07 00:05:07 Turkey Standard Time,2020-07-07,00:05:07,+0300,1264279116670435334,esra51971636,esra,,@faikoztrak Özel sektöre eş durumu tayini gelsin lutfen🙏🏻🙏🏻 4 senede aile birliğim kalmaz hamileyim üstelik😰 emeklerim boşa gidecek istifa etmek istemiyorum yıllarımı verdim😔 @drfahrettinkoca @aras_abi_ @ssbsemihdurmus  @halileldemir @saglikbakanligi @meralaksener @rterdogan @mahirunal,tr,"[{'screen_name': 'drfahrettinkoca', 'name': 'dr. fahrettin koca', 'id': '1016198241417822208'}, {'screen_name': 'ssbsemihdurmus', 'name': 'semih durmuş🇹🇷', 'id': '2485056773'}, {'screen_name': 'halileldemir', 'name': 'halil eldemir', 'id': '226533874'}, {'screen_name': 'saglikbakanligi', 'name': 't.c. sağlık bakanlığı', 'id': '556130277'}, {'screen_name': 'meralaksener', 'name': 'meral aksener', 'id': '83304541'}, {'screen_name': 'rterdogan', 'name': 'recep tayyip erdoğan', 'id': '68034431'}, {'screen_name': 'mahirunal', 'name': 'mahir ünal 🇹🇷', 'id': '226685119'}]",[],[],0,0,0,[],[],https://twitter.com/esra51971636/status/1280246421090942976,False,,0,,,,,,,,"[{'screen_name': 'faikoztrak', 'name': 'Faik Öztrak', 'id': '459124953'}]",,,,
1280244716127375360,1280167545723662337,2020-07-06 23:58:20 Turkey Standard Time,2020-07-06,23:58:20,+0300,1059041714596405248,sltnky2,Sultan KAYA🇹🇷,,"@faikoztrak @CetinOsmanBudak 🇹🇷EVDE darbe ÖĞRENEN ASTSUBAYIN hakkını,SORGU SUALSİZ,ÜSTELİK TOPLUCA 669khk ALMAKLA ADALET OLMADI⁉️ 🇹🇷ADALET, VİCDANLARDA YAŞAYAN KARARLAR VEREREK TESİS EDER, Mağdur oluşturarak olmaz⁉️ 🇹🇷AYNI ŞARTTA YARISI GÖREVDE, YARISI SOKAKTA⁉️SORUŞTRUP ASTSUBAYIN HAKKI VERİLSİN @RTErdogan",tr,"[{'screen_name': 'rterdogan', 'name': 'recep tayyip erdoğan', 'id': '68034431'}]",[],[],0,0,0,[],[],https://twitter.com/sltnky2/status/1280244716127375360,False,,0,,,,,,,,"[{'screen_name': 'faikoztrak', 'name': 'Faik Öztrak', 'id': '459124953'}, {'screen_name': 'CetinOsmanBudak', 'name': 'Çetin Osman Budak', 'id': '381500709'}]",,,,
1280242816506122240,1280188476818960384,2020-07-06 23:50:47 Turkey Standard Time,2020-07-06,23:50:47,+0300,2537052687,kadimozan,Kadim Ozan 🇹🇷,,@faikoztrak Sarhoş kafa bu kadar çalışıyor.,tr,[],[],[],0,0,1,[],[],https://twitter.com/KadimOzan/status/1280242816506122240,False,,0,,,,,,,,"[{'screen_name': 'faikoztrak', 'name': 'Faik Öztrak', 'id': '459124953'}]",,,,
1280242127444815873,1280167545723662337,2020-07-06 23:48:03 Turkey Standard Time,2020-07-06,23:48:03,+0300,3691186096,h_ibrahim_celik,halil İbrahim çelik,,@faikoztrak Sayın @faikoztrak ...  CHP iktidarı demissiniz...  @HDPgenelmerkezi   @iyiparti   @devapartisi  @GelecekPartiTR  @SaadetPartisi  @diğerleri  Secim ortaklariniza haksızlık olur...  Ben ben demeyi bırakın...  Biz deyin...  Bunları da ben mi söyleyeyim...,tr,"[{'screen_name': 'faikoztrak', 'name': 'faik öztrak', 'id': '459124953'}, {'screen_name': 'hdpgenelmerkezi', 'name': 'hdp', 'id': '1670366851'}, {'screen_name': 'iyiparti', 'name': 'i̇yi̇ parti', 'id': '902503200728731649'}, {'screen_name': 'devapartisi', 'name': 'deva partisi', 'id': '1237056131933057024'}, {'screen_name': 'gelecekpartitr', 'name': 'gelecek partisi', 'id': '1203308471371862019'}, {'screen_name': 'saadetpartisi', 'name': 'saadet partisi', 'id': '19942168'}]",[],[],1,0,0,[],[],https://twitter.com/H_ibrahim_celik/status/1280242127444815873,False,,0,,,,,,,,"[{'screen_name': 'faikoztrak', 'name': 'Faik Öztrak', 'id': '459124953'}]",,,,
1280239698632478720,1280188476818960384,2020-07-06 23:38:24 Turkey Standard Time,2020-07-06,23:38:24,+0300,1177680419082375168,balistik_anti,AntiBalistik,,@faikoztrak 2001 diyorum. O meşum ekonomi kriz diyorum. Kemal Derviş diyorum. Bir gecede batan 26 banka diyorum ve püüüüf olan 65 milyar dolar diyorum. Milletin sırtına yüklediğin 150 milyar dolar diyorum..  Bir de IMF direktörü kottarelli diyorum!!  Allah aşkına çok mu şey diyorum..,tr,[],[],[],0,0,1,[],[],https://twitter.com/balistik_anti/status/1280239698632478720,False,,0,,,,,,,,"[{'screen_name': 'faikoztrak', 'name': 'Faik Öztrak', 'id': '459124953'}]",,,,
1280239582659989505,1280239582659989505,2020-07-06 23:37:56 Turkey Standard Time,2020-07-06,23:37:56,+0300,1274692571890057216,mustafa30674240,Mustafa Köse,,@faikoztrak bozacının şahidi şıracı,tr,[],[],[],0,1,0,[],[],https://twitter.com/Mustafa30674240/status/1280239582659989505,False,,0,,,,,,,,[],,,,
1280238365657497602,1280188476818960384,2020-07-06 23:33:06 Turkey Standard Time,2020-07-06,23:33:06,+0300,454933862,by_werty,fatih yıldız💫,,"@faikoztrak Köprüye, yola, tünele, baraja, havaalanına, hastaneye, santrale... Ulan bir zihniyet ülkedeki herşeye mi karşı olur?? Mutsuzlukla lanetlenmiş bir kavim gibisiniz...",tr,[],[],[],0,0,0,[],[],https://twitter.com/by_werty/status/1280238365657497602,False,,0,,,,,,,,"[{'screen_name': 'faikoztrak', 'name': 'Faik Öztrak', 'id': '459124953'}]",,,,
